date,product_id,quantity,price
2034-12-21,3587,2,958.47
2034-12-22,1515,13,678.55
2034-12-23,2248,4,970.16
2034-12-24,1426,15,644.05
2034-12-25,5614,8,437.0
2034-12-26,5155,17,122.39
2034-12-27,1712,2,954.15
2034-12-28,6878,4,917.51
2034-12-29,8012,14,510.33
2034-12-30,1814,14,580.56
2034-12-31,2346,17,394.6
2035-01-01,5842,14,829.29
2035-01-02,6515,11,490.37
2035-01-03,8537,10,959.44
2035-01-04,7238,9,875.75
2035-01-05,3420,16,494.05
2035-01-06,8684,6,845.91
2035-01-07,9727,8,737.9
2035-01-08,5994,3,146.7
2035-01-09,5698,8,667.39
2035-01-10,2793,10,781.33
2035-01-11,4279,2,497.6
2035-01-12,7733,11,384.38
2035-01-13,8269,5,202.77
2035-01-14,7559,1,625.84
2035-01-15,4475,5,488.68
2035-01-16,6035,10,239.63
2035-01-17,1154,6,283.12
2035-01-18,1629,1,531.13
2035-01-19,3167,8,664.34
2035-01-20,2419,15,273.21
2035-01-21,3080,3,428.35
2035-01-22,4126,2,552.5
2035-01-23,9804,5,186.85
2035-01-24,8656,6,688.07
2035-01-25,3938,7,574.3
2035-01-26,4768,19,860.62
2035-01-27,8266,11,956.82
2035-01-28,7035,15,185.77
2035-01-29,1536,12,970.92
2035-01-30,1635,15,588.99
2035-01-31,3735,3,257.26
2035-02-01,1823,10,569.16
2035-02-02,1299,19,279.27
2035-02-03,7650,2,440.71
2035-02-04,6034,2,256.11
2035-02-05,8935,7,514.45
2035-02-06,7664,8,170.89
2035-02-07,3514,18,232.19
2035-02-08,1252,2,958.2
2035-02-09,8937,17,612.9
2035-02-10,9418,18,814.97
2035-02-11,8263,15,240.19
2035-02-12,2496,12,832.63
2035-02-13,3524,19,416.61
2035-02-14,8860,11,519.14
2035-02-15,4244,2,552.99
2035-02-16,3130,1,731.58
2035-02-17,7366,16,885.94
2035-02-18,9224,16,138.27
2035-02-19,6406,13,563.57
2035-02-20,9056,13,170.55
2035-02-21,7821,2,502.78
2035-02-22,1460,7,411.15
2035-02-23,9235,3,729.79
2035-02-24,5462,5,256.84
2035-02-25,3548,1,631.9
2035-02-26,2887,16,396.96
2035-02-27,7974,20,138.74
2035-02-28,6212,14,117.65
2035-03-01,2115,14,916.91
2035-03-02,2895,2,746.32
2035-03-03,4665,5,854.27
2035-03-04,6261,6,254.65
2035-03-05,5420,16,326.2
2035-03-06,4907,7,933.94
2035-03-07,2041,11,959.86
2035-03-08,8530,14,840.79
2035-03-09,9786,18,145.14
2035-03-10,9925,10,160.92
2035-03-11,6032,7,614.24
2035-03-12,4785,8,135.22
2035-03-13,6809,8,676.94
2035-03-14,6799,3,224.37
2035-03-15,5460,14,252.05
2035-03-16,1723,13,320.44
2035-03-17,2378,7,266.79
2035-03-18,5958,15,976.75
2035-03-19,2963,12,185.27
2035-03-20,3701,8,199.54
2035-03-21,3991,20,507.98
2035-03-22,3432,14,660.09
2035-03-23,5030,1,919.05
2035-03-24,1034,14,870.49
2035-03-25,2607,7,221.14
2035-03-26,7477,19,808.09
2035-03-27,3189,10,947.7
2035-03-28,2535,3,233.37
2035-03-29,5462,2,698.33
2035-03-30,6389,10,913.58
2035-03-31,3682,11,341.71
2035-04-01,3504,11,841.47
2035-04-02,7011,18,748.3
2035-04-03,9521,15,517.23
2035-04-04,7400,3,202.75
2035-04-05,3352,8,948.25
2035-04-06,1708,2,386.41
2035-04-07,8997,1,973.25
2035-04-08,1096,11,354.84
2035-04-09,9661,17,578.76
2035-04-10,3225,20,962.51
2035-04-11,7636,1,583.1
2035-04-12,2773,17,850.17
2035-04-13,8841,20,633.9
2035-04-14,8771,3,494.97
2035-04-15,8980,3,104.48
2035-04-16,6928,10,953.27
2035-04-17,4364,7,452.53
2035-04-18,6831,4,937.95
2035-04-19,9474,16,312.19
2035-04-20,5839,15,668.3
2035-04-21,8767,1,373.37
2035-04-22,6741,8,538.83
2035-04-23,3437,19,296.84
2035-04-24,4874,12,592.91
2035-04-25,9055,1,780.69
2035-04-26,3153,1,250.71
2035-04-27,6161,15,251.72
2035-04-28,9254,5,352.42
2035-04-29,5790,8,926.96
2035-04-30,7400,3,629.03
2035-05-01,3995,20,759.42
2035-05-02,7797,16,661.02
2035-05-03,6602,15,792.03
2035-05-04,2304,3,131.49
2035-05-05,1183,14,558.76
2035-05-06,9088,5,504.19
2035-05-07,9295,4,980.63
2035-05-08,7300,10,702.62
2035-05-09,9833,15,634.31
2035-05-10,3189,15,766.52
2035-05-11,4294,18,431.19
2035-05-12,6486,9,191.87
2035-05-13,1054,15,701.3
2035-05-14,8520,18,273.72
2035-05-15,7298,1,557.57
2035-05-16,6883,15,748.92
2035-05-17,9002,16,627.6
2035-05-18,9333,17,323.32
2035-05-19,9488,19,424.74
2035-05-20,3061,10,403.76
2035-05-21,5161,11,719.43
2035-05-22,8624,7,823.0
2035-05-23,6034,18,753.15
2035-05-24,8892,13,467.31
2035-05-25,1716,1,406.71
2035-05-26,6785,8,819.87
2035-05-27,2035,9,908.81
2035-05-28,2634,16,587.79
2035-05-29,2384,3,307.56
2035-05-30,4996,11,544.68
2035-05-31,9314,19,274.58
2035-06-01,8922,13,695.18
2035-06-02,3535,6,281.13
2035-06-03,7675,18,973.09
2035-06-04,8795,9,362.56
2035-06-05,5096,13,718.18
2035-06-06,2611,6,490.78
2035-06-07,5441,17,603.74
2035-06-08,6503,10,560.34
2035-06-09,4182,18,648.48
2035-06-10,3488,10,614.59
2035-06-11,5694,15,934.29
2035-06-12,4623,1,761.49
2035-06-13,1606,6,591.68
2035-06-14,1853,19,313.18
2035-06-15,5768,15,666.44
2035-06-16,8467,16,670.09
2035-06-17,1428,2,900.39
2035-06-18,4639,7,511.06
2035-06-19,1015,5,571.57
2035-06-20,6962,7,802.36
2035-06-21,2913,13,166.25
2035-06-22,5032,6,120.34
2035-06-23,2765,19,599.16
2035-06-24,7695,15,637.37
2035-06-25,2345,13,525.65
2035-06-26,5031,9,589.42
2035-06-27,4230,20,364.58
2035-06-28,2719,18,556.34
2035-06-29,7498,13,763.69
2035-06-30,6521,2,813.23
2035-07-01,8068,7,883.26
2035-07-02,4419,19,216.37
2035-07-03,2873,4,788.16
2035-07-04,8153,8,143.18
2035-07-05,1060,20,380.23
2035-07-06,7188,20,617.51
2035-07-07,1693,14,924.11
2035-07-08,6029,10,790.58
2035-07-09,7611,2,660.9
2035-07-10,9499,16,694.91
2035-07-11,1816,12,442.62
2035-07-12,5193,16,236.29
2035-07-13,4896,4,521.83
2035-07-14,8161,18,747.78
2035-07-15,3247,20,244.29
2035-07-16,5566,11,390.96
2035-07-17,2250,11,346.81
2035-07-18,9746,14,156.34
2035-07-19,3513,1,927.24
2035-07-20,3252,4,292.72
2035-07-21,7577,2,500.04
2035-07-22,8879,20,637.51
2035-07-23,3868,5,645.86
2035-07-24,9563,2,238.48
2035-07-25,3090,19,561.3
2035-07-26,2161,9,205.84
2035-07-27,1661,5,747.92
2035-07-28,2271,14,229.8
2035-07-29,2474,4,840.69
2035-07-30,3856,6,803.1
2035-07-31,6463,7,764.04
2035-08-01,1112,5,909.33
2035-08-02,2554,20,705.07
2035-08-03,4784,10,724.38
2035-08-04,4500,2,533.34
2035-08-05,8996,2,107.15
2035-08-06,4944,2,319.03
2035-08-07,6879,8,458.04
2035-08-08,5195,6,553.31
2035-08-09,5296,14,521.28
2035-08-10,3924,16,140.06
2035-08-11,3495,5,444.4
2035-08-12,1565,17,677.08
2035-08-13,5756,13,279.2
2035-08-14,6198,18,506.12
2035-08-15,8251,20,300.31
2035-08-16,1432,7,417.1
2035-08-17,1176,4,583.19
2035-08-18,1844,5,994.09
2035-08-19,1548,2,161.28
2035-08-20,6610,10,126.65
2035-08-21,4089,7,241.52
2035-08-22,6477,13,806.01
2035-08-23,9308,10,365.66
2035-08-24,2205,14,934.69
2035-08-25,7722,17,729.86
2035-08-26,9023,18,238.1
2035-08-27,5323,17,322.31
2035-08-28,9488,4,317.31
2035-08-29,1576,8,342.86
2035-08-30,6001,8,921.96
2035-08-31,4977,4,599.82
2035-09-01,1813,6,383.83
2035-09-02,2245,10,688.24
2035-09-03,8341,3,332.11
2035-09-04,9513,13,890.84
2035-09-05,9919,12,123.5
2035-09-06,2879,8,909.39
2035-09-07,3258,2,689.06
2035-09-08,1498,18,242.83
2035-09-09,6584,13,647.47
2035-09-10,8652,8,764.54
2035-09-11,3116,8,910.29
2035-09-12,7221,18,860.02
2035-09-13,6405,19,755.78
2035-09-14,6358,10,271.13
2035-09-15,6106,1,469.78
2035-09-16,3130,11,304.92
2035-09-17,1747,17,604.35
2035-09-18,1882,6,254.42
2035-09-19,8625,13,951.85
2035-09-20,9171,15,295.86
2035-09-21,7163,19,625.13
2035-09-22,9446,3,156.05
2035-09-23,6887,9,968.8
2035-09-24,1499,18,823.14
2035-09-25,2181,1,645.53
2035-09-26,6483,11,127.7
2035-09-27,2768,4,151.73
2035-09-28,4064,19,714.54
2035-09-29,5650,16,120.57
2035-09-30,6896,4,679.22
2035-10-01,2687,5,881.69
2035-10-02,3657,5,244.93
2035-10-03,7031,5,805.45
2035-10-04,7948,10,127.36
2035-10-05,3392,17,512.8
2035-10-06,5320,16,447.17
2035-10-07,7673,19,713.19
2035-10-08,5560,18,477.04
2035-10-09,7442,9,225.49
2035-10-10,9802,4,776.63
2035-10-11,1350,9,957.21
2035-10-12,3481,4,487.47
2035-10-13,2926,16,152.9
2035-10-14,6833,7,878.23
2035-10-15,8596,9,413.52
2035-10-16,6148,13,245.64
2035-10-17,7831,13,940.87
2035-10-18,3892,3,236.66
2035-10-19,6453,18,329.98
2035-10-20,4015,10,205.29
2035-10-21,7036,6,118.56
2035-10-22,3327,6,314.96
2035-10-23,3971,2,848.36
2035-10-24,6627,16,254.38
2035-10-25,1920,20,306.94
2035-10-26,8910,2,857.27
2035-10-27,8096,15,152.29
2035-10-28,9144,8,203.68
2035-10-29,6128,19,186.01
2035-10-30,5096,2,863.94
2035-10-31,4685,13,833.19
2035-11-01,8882,3,947.87
2035-11-02,9460,12,213.48
2035-11-03,7278,14,198.57
2035-11-04,6285,17,846.91
2035-11-05,2466,2,153.71
2035-11-06,6127,18,250.69
2035-11-07,3843,19,971.77
2035-11-08,2844,18,680.16
2035-11-09,8391,9,455.68
2035-11-10,1978,19,569.89
2035-11-11,7382,3,720.52
2035-11-12,5124,20,240.32
2035-11-13,7394,14,525.34
2035-11-14,1254,10,671.32
2035-11-15,7266,1,807.45
2035-11-16,4196,9,847.07
2035-11-17,7979,12,593.65
2035-11-18,2985,11,191.8
2035-11-19,7828,17,720.06
2035-11-20,2554,1,586.57
2035-11-21,4454,5,277.32
2035-11-22,3690,16,563.36
2035-11-23,7159,17,590.96
2035-11-24,6417,19,744.29
2035-11-25,7824,7,476.66
2035-11-26,8716,9,571.95
2035-11-27,9318,12,612.88
2035-11-28,9645,15,859.21
2035-11-29,2423,3,744.57
2035-11-30,8092,11,726.15
2035-12-01,5505,16,598.92
2035-12-02,6342,6,695.93
2035-12-03,5813,4,501.16
2035-12-04,6946,18,621.17
2035-12-05,8682,2,520.71
2035-12-06,5546,13,605.68
2035-12-07,5569,16,243.54
2035-12-08,8043,12,909.64
2035-12-09,8229,3,929.42
2035-12-10,2781,5,185.51
2035-12-11,5531,9,350.66
2035-12-12,3195,4,935.95
2035-12-13,9346,18,316.65
2035-12-14,2438,6,632.51
2035-12-15,1204,14,154.08
2035-12-16,3356,13,974.31
2035-12-17,2760,5,967.21
2035-12-18,5668,20,414.42
2035-12-19,7915,15,776.73
2035-12-20,7933,16,632.19
2035-12-21,4823,1,537.63
2035-12-22,8934,7,455.24
2035-12-23,6906,5,221.37
2035-12-24,4717,12,863.42
2035-12-25,6818,2,957.13
2035-12-26,2830,11,341.23
2035-12-27,7607,11,932.0
2035-12-28,1535,11,472.58
2035-12-29,1071,18,908.28
2035-12-30,6364,2,820.37
2035-12-31,6397,11,176.13
2036-01-01,1323,2,662.44
2036-01-02,3805,1,432.29
2036-01-03,3163,5,595.76
2036-01-04,9646,19,506.34
2036-01-05,8263,11,891.28
2036-01-06,8033,11,113.11
2036-01-07,3311,5,791.41
2036-01-08,6106,17,253.25
2036-01-09,4640,5,365.8
2036-01-10,7240,12,705.89
2036-01-11,2771,2,475.16
2036-01-12,5378,5,420.11
2036-01-13,3422,18,731.55
2036-01-14,1585,13,537.72
2036-01-15,6107,13,245.09
2036-01-16,3204,18,958.16
2036-01-17,3634,20,242.43
2036-01-18,9817,5,856.26
2036-01-19,8119,17,663.06
2036-01-20,6119,8,221.13
2036-01-21,3101,11,826.5
2036-01-22,4440,14,335.55
2036-01-23,5313,7,761.81
2036-01-24,9567,8,232.94
2036-01-25,1171,2,897.03
2036-01-26,8872,19,314.33
2036-01-27,7414,10,668.03
2036-01-28,3711,3,902.93
2036-01-29,3117,16,817.55
2036-01-30,2094,14,183.0
2036-01-31,9370,9,772.49
2036-02-01,6675,16,473.97
2036-02-02,6349,9,591.42
2036-02-03,7654,12,132.34
2036-02-04,9727,14,194.88
2036-02-05,2649,10,899.42
2036-02-06,2576,12,740.66
2036-02-07,6852,4,366.13
2036-02-08,5745,12,372.49
2036-02-09,8157,4,268.81
2036-02-10,1543,9,250.24
2036-02-11,7174,3,476.75
2036-02-12,8946,18,967.59
2036-02-13,1108,6,183.79
2036-02-14,4233,5,981.03
2036-02-15,9898,11,197.28
2036-02-16,1607,4,725.63
2036-02-17,5057,8,203.71
2036-02-18,9402,15,539.47
2036-02-19,5696,1,374.96
2036-02-20,6080,20,683.25
2036-02-21,7876,13,571.02
2036-02-22,3270,9,417.76
2036-02-23,1599,17,938.25
2036-02-24,2148,20,617.95
2036-02-25,8914,20,967.24
2036-02-26,5903,2,946.87
2036-02-27,2956,13,579.15
2036-02-28,5195,17,880.22
2036-02-29,7030,2,827.23
2036-03-01,4251,11,518.31
2036-03-02,9200,20,851.64
2036-03-03,7030,4,573.93
2036-03-04,2330,20,823.8
2036-03-05,9114,16,559.8
2036-03-06,8559,19,591.9
2036-03-07,4916,8,214.26
2036-03-08,5675,8,871.55
2036-03-09,8061,16,365.34
2036-03-10,9087,9,226.02
2036-03-11,7535,14,443.21
2036-03-12,5042,12,160.94
2036-03-13,4558,17,854.46
2036-03-14,2601,6,435.59
2036-03-15,4400,18,832.35
2036-03-16,7847,18,675.27
2036-03-17,1186,3,229.72
2036-03-18,4089,2,735.77
2036-03-19,7935,20,686.96
2036-03-20,2842,3,671.57
2036-03-21,3787,19,294.28
2036-03-22,2478,19,669.92
2036-03-23,2531,10,313.11
2036-03-24,2107,6,996.2
2036-03-25,9915,9,767.39
2036-03-26,7224,8,973.1
2036-03-27,3149,14,703.8
2036-03-28,4100,5,914.57
2036-03-29,4737,10,507.27
2036-03-30,2679,2,689.45
2036-03-31,3241,6,427.9
2036-04-01,3402,2,677.56
2036-04-02,4717,3,703.49
2036-04-03,4176,13,947.28
2036-04-04,4516,16,299.79
2036-04-05,3203,9,415.53
2036-04-06,2342,12,528.35
2036-04-07,8113,16,457.81
2036-04-08,5945,6,488.02
2036-04-09,3403,6,457.89
2036-04-10,4984,14,235.36
2036-04-11,5632,8,704.27
2036-04-12,5050,20,486.96
2036-04-13,5211,20,543.42
2036-04-14,2625,4,796.54
2036-04-15,4219,1,459.1
2036-04-16,3006,17,391.86
2036-04-17,4153,20,487.05
2036-04-18,3442,18,425.52
2036-04-19,1698,2,209.16
2036-04-20,7666,6,189.89
2036-04-21,2288,17,797.25
2036-04-22,7218,1,736.6
2036-04-23,7125,15,957.23
2036-04-24,7344,7,505.85
2036-04-25,8457,8,353.43
2036-04-26,1082,10,701.56
2036-04-27,2304,3,144.51
2036-04-28,6201,8,810.67
2036-04-29,6318,19,391.78
2036-04-30,6607,6,682.94
2036-05-01,2129,19,581.5
2036-05-02,7526,1,995.9
2036-05-03,7225,15,726.31
2036-05-04,3963,6,533.64
2036-05-05,4399,20,494.13
2036-05-06,2647,10,698.45
2036-05-07,2795,9,283.37
2036-05-08,3413,1,321.04
2036-05-09,4298,10,363.22
2036-05-10,6750,7,439.9
2036-05-11,1307,5,998.52
2036-05-12,9638,9,346.92
2036-05-13,9060,2,708.84
2036-05-14,9703,8,460.14
2036-05-15,1190,9,883.52
2036-05-16,7743,11,805.52
2036-05-17,9084,14,545.57
2036-05-18,5678,13,653.76
2036-05-19,2249,20,149.72
2036-05-20,1928,4,531.37
2036-05-21,8082,15,425.17
2036-05-22,6555,11,675.81
2036-05-23,8519,5,638.27
2036-05-24,6671,8,422.59
2036-05-25,1880,19,869.95
2036-05-26,4782,7,363.21
2036-05-27,9914,15,141.89
2036-05-28,2892,5,756.88
2036-05-29,4600,3,884.03
2036-05-30,2420,8,772.66
2036-05-31,1324,15,756.93
2036-06-01,9231,11,119.36
2036-06-02,8459,12,694.68
2036-06-03,8731,6,842.71
2036-06-04,8316,20,204.61
2036-06-05,6570,11,334.32
2036-06-06,6892,19,636.42
2036-06-07,9280,7,288.79
2036-06-08,4644,5,558.39
2036-06-09,1018,1,605.67
2036-06-10,1517,6,895.64
2036-06-11,1985,15,120.81
2036-06-12,5240,1,632.01
2036-06-13,8869,16,684.23
2036-06-14,8133,4,655.6
2036-06-15,1426,8,276.64
2036-06-16,3117,14,854.67
2036-06-17,8146,8,910.06
2036-06-18,2798,3,797.67
2036-06-19,3827,5,405.69
2036-06-20,5277,15,495.25
2036-06-21,1777,19,709.0
2036-06-22,1906,16,505.58
2036-06-23,3315,14,440.82
2036-06-24,6553,12,398.52
2036-06-25,3096,13,440.9
2036-06-26,8458,7,250.86
2036-06-27,3643,12,417.71
2036-06-28,4487,8,708.78
2036-06-29,9645,8,691.6
2036-06-30,4002,6,411.17
2036-07-01,2718,7,908.82
2036-07-02,9872,9,281.98
2036-07-03,2018,11,151.59
2036-07-04,4081,16,395.82
2036-07-05,6041,4,376.94
2036-07-06,3683,1,361.1
2036-07-07,7155,10,784.57
2036-07-08,7238,19,250.46
2036-07-09,4960,4,115.66
2036-07-10,2998,14,619.28
2036-07-11,8274,4,582.83
2036-07-12,4376,9,901.91
2036-07-13,7376,3,143.77
2036-07-14,9697,14,481.71
2036-07-15,3435,10,808.8
2036-07-16,1307,7,642.73
2036-07-17,6546,12,659.43
2036-07-18,3611,3,778.43
2036-07-19,3712,20,899.82
2036-07-20,6607,10,218.87
2036-07-21,6057,12,373.72
2036-07-22,3381,12,692.91
2036-07-23,4129,12,927.48
2036-07-24,5579,10,881.8
2036-07-25,1010,17,527.42
2036-07-26,6835,13,498.47
2036-07-27,8977,4,291.75
2036-07-28,8622,8,245.11
2036-07-29,2076,6,554.89
2036-07-30,2626,2,965.0
2036-07-31,7003,15,754.31
2036-08-01,8228,18,535.9
2036-08-02,4118,8,285.37
2036-08-03,6954,18,136.64
2036-08-04,3885,9,553.37
2036-08-05,5228,13,204.7
2036-08-06,6246,10,692.36
2036-08-07,5449,15,959.94
2036-08-08,5656,10,301.76
2036-08-09,4318,18,805.35
2036-08-10,4645,3,298.64
2036-08-11,4738,6,971.09
2036-08-12,1138,20,403.32
2036-08-13,4916,4,892.41
2036-08-14,4485,14,378.89
2036-08-15,3644,3,205.27
2036-08-16,7844,17,955.38
2036-08-17,2770,18,193.68
2036-08-18,4886,8,106.1
2036-08-19,6607,19,426.02
2036-08-20,2248,17,298.29
2036-08-21,1038,16,464.9
2036-08-22,7247,13,923.91
2036-08-23,9371,10,494.35
2036-08-24,7131,20,987.0
2036-08-25,9424,5,703.27
2036-08-26,6793,8,800.48
2036-08-27,9692,12,251.57
2036-08-28,8986,16,352.07
2036-08-29,9102,11,332.8
2036-08-30,9666,7,889.81
2036-08-31,6592,9,655.54
2036-09-01,5885,8,858.15
2036-09-02,9717,10,587.2
2036-09-03,6247,16,322.17
2036-09-04,7499,1,644.23
2036-09-05,7177,10,301.88
2036-09-06,6322,16,724.63
2036-09-07,7261,2,624.97
2036-09-08,7268,18,126.24
2036-09-09,3195,12,750.74
2036-09-10,8900,17,239.5
2036-09-11,1656,10,695.25
2036-09-12,6670,9,201.05
2036-09-13,4340,4,156.79
2036-09-14,5754,5,434.94
2036-09-15,9973,10,567.25
2036-09-16,4197,3,677.71
2036-09-17,8767,2,118.3
2036-09-18,8191,19,364.0
2036-09-19,2387,17,884.93
2036-09-20,1243,10,532.67
2036-09-21,9070,9,483.92
2036-09-22,6901,3,570.62
2036-09-23,2188,15,968.41
2036-09-24,7934,6,469.78
2036-09-25,6011,7,736.26
2036-09-26,2184,1,721.75
2036-09-27,5260,10,604.94
2036-09-28,2058,8,709.04
2036-09-29,4187,6,271.86
2036-09-30,2428,10,541.66
2036-10-01,7980,15,517.98
2036-10-02,3808,8,325.36
2036-10-03,9846,16,961.01
2036-10-04,3887,16,167.22
2036-10-05,2224,10,374.32
2036-10-06,4915,9,459.55
2036-10-07,4367,15,288.81
2036-10-08,8455,19,493.44
2036-10-09,7936,12,467.98
2036-10-10,6519,2,236.3
2036-10-11,5691,20,607.44
2036-10-12,8431,8,316.15
2036-10-13,5804,2,948.03
2036-10-14,8292,12,702.75
2036-10-15,3606,9,457.54
2036-10-16,9092,4,139.96
2036-10-17,6726,12,464.77
2036-10-18,6239,16,629.68
2036-10-19,2452,7,365.71
2036-10-20,3051,19,100.85
2036-10-21,1635,9,403.4
2036-10-22,1741,19,924.6
2036-10-23,7573,1,487.21
2036-10-24,9897,7,492.56
2036-10-25,2527,5,604.46
2036-10-26,4519,20,362.06
2036-10-27,5167,1,505.86
2036-10-28,2862,4,710.01
2036-10-29,7654,3,731.24
2036-10-30,4477,6,884.0
2036-10-31,4505,3,288.75
2036-11-01,7641,14,973.88
2036-11-02,5771,11,283.1
2036-11-03,6710,15,944.93
2036-11-04,2393,7,450.42
2036-11-05,9556,10,148.52
2036-11-06,5733,18,362.92
2036-11-07,6637,17,672.02
2036-11-08,9745,16,151.87
2036-11-09,1405,7,638.3
2036-11-10,9311,14,255.61
2036-11-11,1779,14,509.92
2036-11-12,1198,14,748.01
2036-11-13,7140,2,630.23
2036-11-14,7407,6,913.04
2036-11-15,5633,3,818.41
2036-11-16,8243,5,511.61
2036-11-17,9586,17,417.56
2036-11-18,1222,16,786.41
2036-11-19,9620,17,436.83
2036-11-20,4375,16,202.6
2036-11-21,6382,12,487.01
2036-11-22,3112,17,116.41
2036-11-23,8017,14,183.53
2036-11-24,4231,9,473.79
2036-11-25,2019,13,912.49
2036-11-26,1948,13,325.25
2036-11-27,4137,1,246.0
2036-11-28,3204,16,332.07
2036-11-29,9222,6,232.65
2036-11-30,2518,2,890.82
2036-12-01,9007,5,541.12
2036-12-02,2854,7,872.44
2036-12-03,2067,15,533.41
2036-12-04,9131,8,213.74
2036-12-05,6764,15,345.36
2036-12-06,3602,10,537.72
2036-12-07,9846,13,227.91
2036-12-08,1135,17,259.45
2036-12-09,6726,18,862.36
2036-12-10,7770,14,663.66
2036-12-11,9716,16,337.02
2036-12-12,6112,11,473.94
2036-12-13,9153,7,949.75
2036-12-14,4427,13,861.02
2036-12-15,9064,7,410.07
2036-12-16,4598,3,280.94
2036-12-17,9908,4,687.83
2036-12-18,8409,10,454.0
2036-12-19,7484,9,191.03
2036-12-20,2576,2,155.31
2036-12-21,5594,10,480.11
2036-12-22,9632,16,499.61
2036-12-23,5713,12,647.98
2036-12-24,5542,16,354.86
2036-12-25,6828,9,850.48
2036-12-26,1001,13,803.59
2036-12-27,6024,15,996.87
2036-12-28,4859,11,606.22
2036-12-29,3860,2,883.01
2036-12-30,7383,3,611.44
2036-12-31,1409,5,725.51
2037-01-01,9716,15,691.63
2037-01-02,4143,10,366.47
2037-01-03,5451,4,682.52
2037-01-04,1098,9,206.9
2037-01-05,4495,13,244.26
2037-01-06,5138,2,574.29
2037-01-07,5531,8,169.15
2037-01-08,4217,17,660.16
2037-01-09,2768,4,457.48
2037-01-10,9502,5,791.65
2037-01-11,5478,18,332.37
2037-01-12,5490,12,451.44
2037-01-13,6879,19,698.85
2037-01-14,5140,2,363.69
2037-01-15,1221,4,173.34
2037-01-16,6944,14,225.34
2037-01-17,6948,20,513.32
2037-01-18,2959,17,508.79
2037-01-19,9361,17,592.85
2037-01-20,6331,20,435.47
2037-01-21,9767,18,957.76
2037-01-22,1865,12,640.43
2037-01-23,3667,2,144.09
2037-01-24,4597,4,626.02
2037-01-25,4427,7,247.37
2037-01-26,4109,5,596.43
2037-01-27,4304,3,168.54
2037-01-28,1806,1,703.15
2037-01-29,8181,6,656.6
2037-01-30,8520,19,111.69
2037-01-31,4740,13,759.57
2037-02-01,2570,3,284.93
2037-02-02,2556,3,452.87
2037-02-03,8992,3,868.66
2037-02-04,3773,20,711.37
2037-02-05,7038,2,376.15
2037-02-06,8255,19,972.6
2037-02-07,5277,14,767.43
2037-02-08,2952,20,528.57
2037-02-09,3699,15,430.38
2037-02-10,6718,16,823.6
2037-02-11,7400,3,534.33
2037-02-12,3455,9,107.69
2037-02-13,6806,1,988.02
2037-02-14,1346,3,366.43
2037-02-15,6186,14,253.82
2037-02-16,1812,9,821.39
2037-02-17,8970,8,270.22
2037-02-18,9876,12,368.22
2037-02-19,7536,2,778.48
2037-02-20,6308,8,593.2
2037-02-21,5364,5,270.17
2037-02-22,5616,4,520.79
2037-02-23,8453,17,577.51
2037-02-24,9353,2,110.26
2037-02-25,3665,11,639.31
2037-02-26,8147,18,193.98
2037-02-27,8586,3,598.23
2037-02-28,3784,1,937.35
2037-03-01,2076,20,497.86
2037-03-02,6437,7,714.91
2037-03-03,2481,13,536.15
2037-03-04,6939,8,236.94
2037-03-05,3379,13,951.79
2037-03-06,3907,20,100.04
2037-03-07,7109,15,455.1
2037-03-08,7487,1,395.86
2037-03-09,5958,7,320.96
2037-03-10,2360,9,330.44
2037-03-11,2898,16,752.37
2037-03-12,7835,11,845.88
2037-03-13,5628,8,350.99
2037-03-14,6920,12,714.13
2037-03-15,5432,15,730.57
2037-03-16,3569,13,905.98
2037-03-17,6188,20,450.06
2037-03-18,8312,5,262.11
2037-03-19,1420,20,180.32
2037-03-20,2446,14,956.51
2037-03-21,7844,3,988.76
2037-03-22,7721,5,497.84
2037-03-23,7734,1,480.93
2037-03-24,8148,5,175.45
2037-03-25,2459,8,839.54
2037-03-26,5839,19,579.25
2037-03-27,1405,3,276.15
2037-03-28,6181,9,471.87
2037-03-29,6515,10,163.74
2037-03-30,4106,20,511.38
2037-03-31,6595,2,894.37
2037-04-01,2147,17,885.31
2037-04-02,1575,10,219.96
2037-04-03,1023,18,902.39
2037-04-04,3969,14,289.52
2037-04-05,3802,8,207.06
2037-04-06,7094,5,801.21
2037-04-07,5237,10,159.49
2037-04-08,6249,17,439.92
2037-04-09,7466,10,958.55
2037-04-10,1827,1,180.38
2037-04-11,5005,2,986.57
2037-04-12,8721,15,937.83
2037-04-13,1168,12,137.56
2037-04-14,4806,11,954.04
2037-04-15,1176,17,885.81
2037-04-16,5864,9,310.72
2037-04-17,8508,1,229.03
2037-04-18,9156,15,453.43
2037-04-19,3740,12,507.42
2037-04-20,4587,4,897.11
2037-04-21,9860,5,960.39
2037-04-22,3484,7,187.56
2037-04-23,9041,10,530.95
2037-04-24,9841,4,313.08
2037-04-25,5562,11,370.32
2037-04-26,5434,5,652.92
2037-04-27,4492,13,828.6
2037-04-28,2119,12,949.38
2037-04-29,6820,11,564.51
2037-04-30,8063,17,743.98
2037-05-01,6282,12,560.58
2037-05-02,5143,2,194.24
2037-05-03,8983,11,160.38
2037-05-04,3286,5,103.02
2037-05-05,4298,14,395.21
2037-05-06,4398,8,125.93
2037-05-07,6017,18,961.0
2037-05-08,4817,6,190.88
2037-05-09,8116,14,710.42
2037-05-10,7849,5,618.73
2037-05-11,4456,17,542.59
2037-05-12,2019,1,653.04
