date,product_id,quantity,price
2026-05-23,1237,6,617.23
2026-05-24,2043,19,890.63
2026-05-25,1615,13,731.7
2026-05-26,8324,10,148.87
2026-05-27,6407,4,978.25
2026-05-28,6590,4,894.57
2026-05-29,7376,11,649.72
2026-05-30,2462,12,491.53
2026-05-31,2477,16,157.0
2026-06-01,5567,14,506.69
2026-06-02,8646,1,519.96
2026-06-03,9512,4,329.93
2026-06-04,4121,4,494.35
2026-06-05,9539,4,163.65
2026-06-06,4623,1,682.54
2026-06-07,1899,19,383.57
2026-06-08,6188,20,603.37
2026-06-09,8003,18,193.12
2026-06-10,8211,11,535.66
2026-06-11,1803,12,479.08
2026-06-12,4833,11,799.98
2026-06-13,2813,10,256.8
2026-06-14,5074,6,972.76
2026-06-15,1540,20,986.65
2026-06-16,3993,14,309.0
2026-06-17,2823,20,231.71
2026-06-18,8528,20,776.22
2026-06-19,9080,17,234.78
2026-06-20,1988,17,272.13
2026-06-21,5028,4,582.83
2026-06-22,9510,20,418.46
2026-06-23,6672,15,882.28
2026-06-24,9557,10,664.24
2026-06-25,4316,2,261.56
2026-06-26,6140,15,309.67
2026-06-27,9270,9,817.12
2026-06-28,2627,13,796.6
2026-06-29,5388,4,827.34
2026-06-30,8784,12,978.83
2026-07-01,9621,19,570.24
2026-07-02,8906,14,258.33
2026-07-03,3653,2,932.05
2026-07-04,7895,16,305.95
2026-07-05,3017,1,170.47
2026-07-06,6720,6,458.2
2026-07-07,7288,19,716.07
2026-07-08,5763,11,625.26
2026-07-09,9404,1,288.81
2026-07-10,7136,5,647.54
2026-07-11,6475,5,343.54
2026-07-12,4477,4,215.72
2026-07-13,3332,8,658.59
2026-07-14,2164,20,915.96
2026-07-15,1878,9,925.74
2026-07-16,2535,7,489.93
2026-07-17,7796,10,400.7
2026-07-18,3346,3,352.34
2026-07-19,8363,17,240.19
2026-07-20,7236,15,117.81
2026-07-21,4571,6,848.47
2026-07-22,9480,17,320.88
2026-07-23,8696,18,314.94
2026-07-24,6797,17,597.09
2026-07-25,7266,14,722.35
2026-07-26,3258,4,927.99
2026-07-27,6303,14,481.84
2026-07-28,4867,16,806.72
2026-07-29,3386,3,497.2
2026-07-30,2918,15,736.74
2026-07-31,3301,8,723.16
2026-08-01,7014,18,874.27
2026-08-02,2532,8,968.29
2026-08-03,1470,20,242.37
2026-08-04,6588,20,778.47
2026-08-05,9937,3,261.96
2026-08-06,7614,11,473.62
2026-08-07,8555,19,940.59
2026-08-08,6220,13,978.09
2026-08-09,8068,14,952.78
2026-08-10,7085,9,978.21
2026-08-11,7925,15,251.65
2026-08-12,5967,13,883.04
2026-08-13,2692,7,832.64
2026-08-14,6467,12,891.99
2026-08-15,7840,19,336.41
2026-08-16,9414,9,729.03
2026-08-17,8423,7,204.77
2026-08-18,8806,16,629.43
2026-08-19,3586,18,597.45
2026-08-20,7499,1,568.01
2026-08-21,8829,10,406.68
2026-08-22,5134,19,503.78
2026-08-23,6818,8,230.76
2026-08-24,1576,13,193.83
2026-08-25,4704,5,991.51
2026-08-26,9770,15,749.25
2026-08-27,5283,18,838.84
2026-08-28,2139,11,882.47
2026-08-29,4207,4,253.18
2026-08-30,8154,6,984.93
2026-08-31,9273,13,206.31
2026-09-01,3795,6,372.29
2026-09-02,5643,4,774.62
2026-09-03,7501,6,108.47
2026-09-04,4901,19,432.6
2026-09-05,7467,9,706.94
2026-09-06,4471,17,249.39
2026-09-07,6519,4,305.34
2026-09-08,3693,1,944.01
2026-09-09,8596,4,694.79
2026-09-10,3497,10,372.54
2026-09-11,8154,19,752.37
2026-09-12,1631,17,945.09
2026-09-13,6908,8,375.5
2026-09-14,1994,16,610.43
2026-09-15,2543,4,894.47
2026-09-16,9271,12,575.96
2026-09-17,9931,8,932.2
2026-09-18,8149,7,963.64
2026-09-19,7484,17,991.91
2026-09-20,6951,17,491.64
2026-09-21,4757,15,949.77
2026-09-22,2060,14,699.04
2026-09-23,9048,6,599.12
2026-09-24,1500,14,588.28
2026-09-25,8109,7,574.26
2026-09-26,1492,16,123.48
2026-09-27,8328,15,581.88
2026-09-28,2604,2,225.61
2026-09-29,5911,13,502.7
2026-09-30,8768,9,286.1
2026-10-01,4075,11,429.02
2026-10-02,1770,19,889.82
2026-10-03,6099,16,339.81
2026-10-04,5818,16,653.51
2026-10-05,9676,13,109.34
2026-10-06,7335,11,100.56
2026-10-07,7010,5,722.91
2026-10-08,6713,7,426.77
2026-10-09,5293,17,795.7
2026-10-10,4420,13,502.01
2026-10-11,4642,10,721.01
2026-10-12,5148,10,681.52
2026-10-13,6013,17,165.22
2026-10-14,5422,15,264.09
2026-10-15,5058,4,932.15
2026-10-16,4458,5,608.43
2026-10-17,9195,10,111.6
2026-10-18,4563,9,513.05
2026-10-19,8782,20,567.57
2026-10-20,8298,5,554.24
2026-10-21,2363,7,119.27
2026-10-22,7241,5,313.2
2026-10-23,1317,8,102.76
2026-10-24,5817,10,893.0
2026-10-25,1289,15,346.09
2026-10-26,1576,3,698.86
2026-10-27,8573,14,483.05
2026-10-28,1469,16,254.1
2026-10-29,3161,7,675.58
2026-10-30,1817,15,396.33
2026-10-31,5976,5,441.55
2026-11-01,5789,13,534.74
2026-11-02,4722,11,509.32
2026-11-03,3998,14,480.95
2026-11-04,1990,9,804.4
2026-11-05,1687,3,948.9
2026-11-06,1447,14,624.0
2026-11-07,6679,19,927.48
2026-11-08,2537,14,396.27
2026-11-09,6481,5,434.37
2026-11-10,2053,5,270.36
2026-11-11,3140,14,423.5
2026-11-12,4517,2,129.51
2026-11-13,4924,5,454.48
2026-11-14,1740,14,466.12
2026-11-15,4412,20,812.91
2026-11-16,7948,6,290.16
2026-11-17,2961,7,452.39
2026-11-18,7964,16,566.18
2026-11-19,2400,16,748.54
2026-11-20,5575,16,995.76
2026-11-21,5424,2,397.74
2026-11-22,1122,12,184.6
2026-11-23,7658,15,132.1
2026-11-24,9676,1,577.35
2026-11-25,6662,16,343.11
2026-11-26,5180,17,771.46
2026-11-27,9704,9,814.62
2026-11-28,2256,16,375.42
2026-11-29,4379,8,196.92
2026-11-30,3716,17,745.82
2026-12-01,3373,12,775.65
2026-12-02,9417,3,434.19
2026-12-03,8824,9,362.18
2026-12-04,5596,13,583.52
2026-12-05,5597,7,770.36
2026-12-06,5170,20,751.18
2026-12-07,7547,16,932.4
2026-12-08,6373,1,397.57
2026-12-09,2224,20,843.85
2026-12-10,9558,4,998.6
2026-12-11,8035,11,803.92
2026-12-12,6636,17,278.94
2026-12-13,1765,3,992.26
2026-12-14,8473,16,212.59
2026-12-15,9960,10,772.24
2026-12-16,5965,20,636.63
2026-12-17,1065,12,784.87
2026-12-18,2243,18,371.5
2026-12-19,6699,4,672.95
2026-12-20,4516,13,484.17
2026-12-21,2050,3,476.33
2026-12-22,1241,10,530.19
2026-12-23,6741,10,206.34
2026-12-24,9156,8,750.98
2026-12-25,3557,4,686.2
2026-12-26,9286,2,544.62
2026-12-27,3411,14,539.7
2026-12-28,9700,3,853.74
2026-12-29,5082,17,801.38
2026-12-30,1550,11,923.46
2026-12-31,6238,7,861.68
2027-01-01,3590,16,921.53
2027-01-02,1528,13,239.24
2027-01-03,6057,18,843.0
2027-01-04,1869,5,503.83
2027-01-05,1183,1,502.37
2027-01-06,5636,17,888.06
2027-01-07,1511,12,453.06
2027-01-08,8578,18,169.82
2027-01-09,5803,15,104.86
2027-01-10,1465,10,550.74
2027-01-11,4993,4,523.38
2027-01-12,4881,15,172.61
2027-01-13,3078,4,957.3
2027-01-14,8174,12,765.9
2027-01-15,9115,7,698.84
2027-01-16,2384,1,672.93
2027-01-17,4655,19,856.97
2027-01-18,7195,19,500.83
2027-01-19,9780,4,702.06
2027-01-20,8354,2,992.31
2027-01-21,1384,3,836.97
2027-01-22,3055,15,811.37
2027-01-23,1312,6,724.27
2027-01-24,5413,19,623.93
2027-01-25,2383,13,156.77
2027-01-26,1385,4,350.57
2027-01-27,9562,19,949.83
2027-01-28,6402,18,311.81
2027-01-29,8647,17,189.29
2027-01-30,5599,9,981.94
2027-01-31,6395,15,728.95
2027-02-01,2865,7,181.82
2027-02-02,8708,20,374.04
2027-02-03,9429,17,477.16
2027-02-04,8752,17,581.75
2027-02-05,9145,15,110.83
2027-02-06,9063,7,365.88
2027-02-07,1667,6,295.55
2027-02-08,4680,3,257.56
2027-02-09,1170,9,850.65
2027-02-10,2817,10,596.04
2027-02-11,3141,8,730.49
2027-02-12,9991,16,278.48
2027-02-13,9556,11,771.11
2027-02-14,1509,19,855.73
2027-02-15,6079,15,525.89
2027-02-16,5061,9,756.36
2027-02-17,4360,9,617.67
2027-02-18,3586,7,970.12
2027-02-19,9013,15,427.22
2027-02-20,9666,1,501.42
2027-02-21,9334,4,460.38
2027-02-22,3311,3,675.51
2027-02-23,5082,1,855.33
2027-02-24,9010,1,737.83
2027-02-25,8852,12,796.52
2027-02-26,1704,4,971.08
2027-02-27,8052,20,264.02
2027-02-28,7630,3,922.19
2027-03-01,9090,3,126.59
2027-03-02,9955,12,917.44
2027-03-03,2269,15,590.99
2027-03-04,2181,9,171.83
2027-03-05,1234,5,591.39
2027-03-06,8980,18,445.17
2027-03-07,3467,17,442.65
2027-03-08,1534,20,650.71
2027-03-09,4722,15,439.24
2027-03-10,2467,9,463.96
2027-03-11,1713,14,726.54
2027-03-12,1497,9,971.24
2027-03-13,6930,13,773.2
2027-03-14,4286,11,968.54
2027-03-15,2832,13,709.9
2027-03-16,8176,5,103.92
2027-03-17,5303,11,490.55
2027-03-18,2814,7,894.93
2027-03-19,3702,18,443.74
2027-03-20,6732,9,634.8
2027-03-21,8253,19,318.76
2027-03-22,3494,7,150.16
2027-03-23,6091,9,760.31
2027-03-24,3095,14,622.94
2027-03-25,2294,4,728.97
2027-03-26,1995,19,657.82
2027-03-27,7696,13,731.8
2027-03-28,2758,17,563.86
2027-03-29,5863,10,841.37
2027-03-30,6462,5,415.19
2027-03-31,7923,20,666.77
2027-04-01,1933,7,769.12
2027-04-02,5796,9,947.5
2027-04-03,5355,5,303.3
2027-04-04,3554,9,956.81
2027-04-05,4830,9,858.88
2027-04-06,3540,8,991.15
2027-04-07,5616,12,884.0
2027-04-08,9439,7,810.21
2027-04-09,8780,17,983.69
2027-04-10,5171,8,247.43
2027-04-11,3053,6,366.46
2027-04-12,7620,3,612.57
2027-04-13,1280,20,792.43
2027-04-14,1603,4,409.81
2027-04-15,5494,19,828.42
2027-04-16,9610,2,445.73
2027-04-17,6455,12,528.84
2027-04-18,5401,5,876.85
2027-04-19,9322,4,358.63
2027-04-20,1483,15,569.75
2027-04-21,6690,3,905.21
2027-04-22,6087,10,417.46
2027-04-23,1727,17,792.26
2027-04-24,4344,16,960.4
2027-04-25,4590,2,850.87
2027-04-26,7202,6,624.52
2027-04-27,9310,15,594.36
2027-04-28,8193,2,600.7
2027-04-29,5711,20,929.58
2027-04-30,4983,18,586.13
2027-05-01,1856,18,357.14
2027-05-02,2256,16,187.94
2027-05-03,8724,9,771.88
2027-05-04,2989,15,931.25
2027-05-05,6584,6,719.21
2027-05-06,9589,16,303.2
2027-05-07,6246,3,170.85
2027-05-08,1090,2,330.59
2027-05-09,9020,15,806.32
2027-05-10,7158,12,743.94
2027-05-11,5421,2,211.13
2027-05-12,3027,8,649.1
2027-05-13,5587,18,569.29
2027-05-14,1071,5,326.38
2027-05-15,5402,9,458.28
2027-05-16,8837,2,453.32
2027-05-17,4189,11,653.28
2027-05-18,4488,14,213.49
2027-05-19,1278,13,801.42
2027-05-20,3545,8,661.67
2027-05-21,7679,16,627.29
2027-05-22,4981,10,977.56
2027-05-23,7524,15,632.33
2027-05-24,2600,3,570.2
2027-05-25,5611,9,402.21
2027-05-26,8630,18,304.6
2027-05-27,3083,18,397.61
2027-05-28,6732,10,711.3
2027-05-29,3733,10,340.56
2027-05-30,1485,14,188.34
2027-05-31,4709,6,998.09
2027-06-01,1089,4,424.5
2027-06-02,8007,16,148.42
2027-06-03,6188,16,879.44
2027-06-04,8744,11,420.63
2027-06-05,5652,10,678.73
2027-06-06,6403,19,239.75
2027-06-07,6958,16,220.05
2027-06-08,9998,2,508.41
2027-06-09,3445,13,380.47
2027-06-10,7048,14,745.37
2027-06-11,1424,4,909.71
2027-06-12,8553,19,182.86
2027-06-13,2964,16,654.58
2027-06-14,3934,3,963.84
2027-06-15,7542,19,700.51
2027-06-16,6905,16,367.25
2027-06-17,9312,9,878.64
2027-06-18,1964,14,981.41
2027-06-19,4334,9,834.81
2027-06-20,3362,13,826.74
2027-06-21,6735,17,186.09
2027-06-22,6834,10,187.93
2027-06-23,9376,6,638.37
2027-06-24,4741,2,412.22
2027-06-25,8735,9,346.05
2027-06-26,2357,9,502.71
2027-06-27,3295,2,314.84
2027-06-28,4990,10,908.68
2027-06-29,5629,16,531.37
2027-06-30,6330,17,664.68
2027-07-01,1648,18,594.28
2027-07-02,6626,16,633.24
2027-07-03,3925,13,485.87
2027-07-04,6297,16,310.19
2027-07-05,2243,11,103.87
2027-07-06,3244,14,365.82
2027-07-07,1810,3,802.91
2027-07-08,2712,11,621.07
2027-07-09,2157,1,406.76
2027-07-10,5834,4,720.11
2027-07-11,2878,7,287.9
2027-07-12,9630,7,555.85
2027-07-13,7986,10,460.47
2027-07-14,9287,7,498.02
2027-07-15,1509,9,388.56
2027-07-16,8753,17,806.31
2027-07-17,1180,15,284.25
2027-07-18,1970,13,191.6
2027-07-19,5742,4,484.27
2027-07-20,8023,14,878.36
2027-07-21,6590,12,269.23
2027-07-22,9377,13,451.83
2027-07-23,1063,14,481.91
2027-07-24,5636,11,271.3
2027-07-25,9864,20,546.15
2027-07-26,6480,10,580.74
2027-07-27,8577,13,598.66
2027-07-28,3775,9,129.8
2027-07-29,6679,16,325.19
2027-07-30,5788,9,693.98
2027-07-31,7288,6,503.9
2027-08-01,8814,10,318.99
2027-08-02,4977,6,795.84
2027-08-03,4261,14,123.68
2027-08-04,6819,8,594.47
2027-08-05,7661,7,558.19
2027-08-06,4868,2,753.91
2027-08-07,3668,4,483.44
2027-08-08,8095,19,187.1
2027-08-09,1552,12,994.16
2027-08-10,2979,14,131.66
2027-08-11,9084,3,247.52
2027-08-12,2491,20,280.24
2027-08-13,5938,13,537.92
2027-08-14,6309,11,543.87
2027-08-15,1938,12,231.14
2027-08-16,3638,7,526.4
2027-08-17,9476,2,850.72
2027-08-18,4633,20,521.81
2027-08-19,1438,10,259.88
2027-08-20,6100,3,296.79
2027-08-21,1141,6,243.68
2027-08-22,7746,10,983.46
2027-08-23,9838,2,763.5
2027-08-24,1273,9,252.17
2027-08-25,2879,10,678.07
2027-08-26,4313,19,440.99
2027-08-27,3115,9,555.57
2027-08-28,9841,4,687.37
2027-08-29,2953,9,517.19
2027-08-30,5091,20,188.88
2027-08-31,9942,13,903.42
2027-09-01,4111,4,418.66
2027-09-02,5542,3,802.68
2027-09-03,8912,11,665.07
2027-09-04,8120,18,667.4
2027-09-05,2114,3,340.67
2027-09-06,5325,15,909.75
2027-09-07,5057,14,168.36
2027-09-08,3087,3,896.14
2027-09-09,2175,16,991.82
2027-09-10,2721,5,488.68
2027-09-11,1602,15,197.8
2027-09-12,9332,1,218.92
2027-09-13,8898,9,148.81
2027-09-14,4064,6,948.46
2027-09-15,9356,13,837.64
2027-09-16,3363,4,890.95
2027-09-17,6766,13,654.56
2027-09-18,9723,19,488.15
2027-09-19,5481,11,986.68
2027-09-20,6781,2,363.35
2027-09-21,8094,5,866.37
2027-09-22,3382,15,850.43
2027-09-23,2510,16,211.93
2027-09-24,8257,2,477.97
2027-09-25,6831,6,293.54
2027-09-26,4760,16,799.78
2027-09-27,6732,14,702.12
2027-09-28,8446,7,341.76
2027-09-29,3430,13,489.79
2027-09-30,4166,18,144.3
2027-10-01,1494,9,339.99
2027-10-02,7982,20,704.97
2027-10-03,8011,11,690.19
2027-10-04,8490,9,608.52
2027-10-05,3345,16,511.2
2027-10-06,1393,8,965.79
2027-10-07,4980,5,802.91
2027-10-08,5314,19,480.04
2027-10-09,4927,5,501.89
2027-10-10,2765,3,153.8
2027-10-11,6146,16,657.24
2027-10-12,4821,10,936.52
2027-10-13,6542,6,514.06
2027-10-14,8066,16,231.91
2027-10-15,2896,10,633.0
2027-10-16,3211,17,501.51
2027-10-17,9904,19,374.13
2027-10-18,3076,2,183.88
2027-10-19,5000,18,703.19
2027-10-20,2731,13,681.11
2027-10-21,4414,17,784.65
2027-10-22,9156,16,845.74
2027-10-23,9142,12,222.71
2027-10-24,9584,18,965.03
2027-10-25,9557,4,764.25
2027-10-26,9694,6,440.46
2027-10-27,7471,5,894.69
2027-10-28,8034,8,251.56
2027-10-29,8556,3,717.82
2027-10-30,1068,2,426.93
2027-10-31,4131,7,611.26
2027-11-01,5814,18,598.59
2027-11-02,5415,12,433.41
2027-11-03,9769,8,864.27
2027-11-04,8889,13,859.35
2027-11-05,3632,17,718.14
2027-11-06,3918,15,430.18
2027-11-07,1924,16,436.46
2027-11-08,5741,2,854.67
2027-11-09,3419,3,206.65
2027-11-10,9320,18,247.49
2027-11-11,4199,6,793.82
2027-11-12,6506,4,382.47
2027-11-13,5703,6,799.3
2027-11-14,6717,1,467.3
2027-11-15,6707,5,939.56
2027-11-16,9032,18,357.41
2027-11-17,7433,8,175.85
2027-11-18,6046,15,819.37
2027-11-19,3331,15,946.13
2027-11-20,9349,20,518.64
2027-11-21,4293,6,767.51
2027-11-22,6287,5,264.1
2027-11-23,8935,9,234.01
2027-11-24,7862,9,997.97
2027-11-25,3843,19,277.23
2027-11-26,7273,19,762.8
2027-11-27,2756,14,271.8
2027-11-28,8047,6,927.87
2027-11-29,4574,12,956.91
2027-11-30,3888,15,593.5
2027-12-01,4628,17,325.69
2027-12-02,2478,3,934.29
2027-12-03,6117,5,195.14
2027-12-04,5063,7,339.71
2027-12-05,9618,15,959.13
2027-12-06,2563,6,854.9
2027-12-07,8612,13,668.26
2027-12-08,5698,15,325.1
2027-12-09,3846,3,196.22
2027-12-10,8930,12,969.06
2027-12-11,6328,10,764.89
2027-12-12,7761,3,403.19
2027-12-13,5505,6,652.47
2027-12-14,9262,18,190.03
2027-12-15,8014,11,911.32
2027-12-16,4774,5,513.26
2027-12-17,8847,13,146.96
2027-12-18,3251,3,642.19
2027-12-19,6376,5,785.93
2027-12-20,3864,4,848.54
2027-12-21,8666,11,778.36
2027-12-22,5084,16,830.98
2027-12-23,4530,5,396.64
2027-12-24,1280,8,566.31
2027-12-25,1586,3,605.5
2027-12-26,4604,19,511.48
2027-12-27,5226,20,310.39
2027-12-28,6483,18,945.06
2027-12-29,8115,3,172.79
2027-12-30,2231,19,377.76
2027-12-31,7750,8,221.41
2028-01-01,3916,4,194.82
2028-01-02,3966,12,691.74
2028-01-03,8926,5,315.42
2028-01-04,9901,8,414.9
2028-01-05,8822,13,141.8
2028-01-06,1431,19,492.59
2028-01-07,8836,10,341.41
2028-01-08,4238,5,252.47
2028-01-09,7496,14,988.3
2028-01-10,1155,5,729.49
2028-01-11,8995,5,901.93
2028-01-12,9546,15,916.41
2028-01-13,6370,10,634.01
2028-01-14,4640,6,345.93
2028-01-15,7635,15,616.09
2028-01-16,7201,10,141.25
2028-01-17,9426,12,238.91
2028-01-18,6571,12,514.14
2028-01-19,1200,3,868.89
2028-01-20,6742,11,368.83
2028-01-21,2197,10,563.19
2028-01-22,4626,3,682.12
2028-01-23,5756,16,419.57
2028-01-24,5833,2,558.7
2028-01-25,5156,8,577.05
2028-01-26,1438,16,989.6
2028-01-27,9584,3,995.33
2028-01-28,6708,17,791.27
2028-01-29,5330,20,463.84
2028-01-30,7945,13,683.4
2028-01-31,2323,20,694.5
2028-02-01,7499,11,192.05
2028-02-02,7471,5,683.69
2028-02-03,3474,9,113.7
2028-02-04,5804,7,761.97
2028-02-05,7141,14,511.58
2028-02-06,3050,17,100.89
2028-02-07,9571,6,335.02
2028-02-08,7954,11,295.01
2028-02-09,3722,7,993.13
2028-02-10,3617,6,685.45
2028-02-11,3635,7,127.74
2028-02-12,8277,14,507.69
2028-02-13,8126,18,122.77
2028-02-14,2267,6,754.36
2028-02-15,6638,8,106.73
2028-02-16,6470,16,820.71
2028-02-17,6342,10,288.84
2028-02-18,9992,1,338.43
2028-02-19,3268,8,197.68
2028-02-20,9915,14,146.83
2028-02-21,5142,18,866.53
2028-02-22,8037,4,914.59
2028-02-23,1417,9,274.6
2028-02-24,6546,9,503.79
2028-02-25,1918,13,967.89
2028-02-26,8337,18,948.29
2028-02-27,4898,19,963.31
2028-02-28,8936,14,491.45
2028-02-29,1348,2,296.41
2028-03-01,6227,11,756.86
2028-03-02,5115,13,524.25
2028-03-03,5782,5,377.66
2028-03-04,1093,20,110.62
2028-03-05,6250,15,475.72
2028-03-06,3496,5,547.42
2028-03-07,1308,9,390.22
2028-03-08,7107,16,309.81
2028-03-09,8854,14,641.92
2028-03-10,4448,17,547.79
2028-03-11,2250,20,726.92
2028-03-12,8697,5,501.33
2028-03-13,3648,17,443.13
2028-03-14,7775,14,440.54
2028-03-15,4563,10,815.77
2028-03-16,1309,1,831.18
2028-03-17,4497,17,416.74
2028-03-18,1784,3,357.5
2028-03-19,4246,14,937.27
2028-03-20,5790,9,552.44
2028-03-21,5530,9,525.55
2028-03-22,7073,12,651.07
2028-03-23,5406,9,918.41
2028-03-24,1016,13,123.08
2028-03-25,2911,6,158.35
2028-03-26,3794,11,814.92
2028-03-27,3187,17,453.87
2028-03-28,3794,7,900.32
2028-03-29,3356,3,534.4
2028-03-30,8369,19,223.99
2028-03-31,9532,16,446.95
2028-04-01,7703,9,784.83
2028-04-02,5051,20,755.81
2028-04-03,2233,3,229.72
2028-04-04,4696,18,281.66
2028-04-05,9655,19,325.1
2028-04-06,5495,15,945.96
2028-04-07,7052,10,412.91
2028-04-08,4878,5,962.3
2028-04-09,7064,3,238.85
2028-04-10,1508,9,711.43
2028-04-11,8082,7,398.14
2028-04-12,9150,4,338.69
2028-04-13,2249,11,173.83
2028-04-14,5851,11,564.21
2028-04-15,8334,11,168.69
2028-04-16,6711,15,782.44
2028-04-17,6381,2,105.7
2028-04-18,5558,20,740.88
2028-04-19,9281,3,370.58
2028-04-20,9490,16,965.74
2028-04-21,5857,7,361.05
2028-04-22,5965,3,913.11
2028-04-23,6460,17,302.54
2028-04-24,3527,15,491.42
2028-04-25,9322,16,886.37
2028-04-26,5701,11,776.69
2028-04-27,6016,10,461.19
2028-04-28,3303,11,244.39
2028-04-29,3490,13,456.89
2028-04-30,8521,14,258.35
2028-05-01,8381,16,914.15
2028-05-02,5624,7,282.48
2028-05-03,7897,2,124.79
2028-05-04,1834,2,376.5
2028-05-05,5167,4,224.72
2028-05-06,5202,3,895.0
2028-05-07,5830,15,361.62
2028-05-08,8926,7,684.19
2028-05-09,3502,14,971.21
2028-05-10,8142,9,989.95
2028-05-11,8800,10,674.21
2028-05-12,6659,5,528.64
2028-05-13,2305,9,664.77
2028-05-14,4918,14,641.89
2028-05-15,6112,17,699.78
2028-05-16,5127,2,120.44
2028-05-17,6866,15,468.67
2028-05-18,1250,12,553.9
2028-05-19,6874,12,891.38
2028-05-20,9682,14,738.49
2028-05-21,5480,13,965.25
2028-05-22,2583,13,631.92
2028-05-23,5687,8,564.01
2028-05-24,3456,17,131.75
2028-05-25,1671,1,216.76
2028-05-26,8980,6,846.05
2028-05-27,5534,13,842.99
2028-05-28,7579,10,393.62
2028-05-29,2385,20,501.38
2028-05-30,3546,7,285.74
2028-05-31,2551,20,252.28
2028-06-01,4228,11,258.66
2028-06-02,7917,1,415.41
2028-06-03,8963,8,709.96
2028-06-04,6754,11,799.78
2028-06-05,4739,2,482.13
2028-06-06,7934,8,472.04
2028-06-07,7094,2,421.95
2028-06-08,9894,16,906.29
2028-06-09,9527,19,610.76
2028-06-10,6427,15,193.03
2028-06-11,4276,20,270.29
2028-06-12,3904,19,705.23
2028-06-13,8049,6,940.19
2028-06-14,5796,5,366.84
2028-06-15,3813,20,746.85
2028-06-16,3146,15,209.43
2028-06-17,3466,3,594.71
2028-06-18,1500,19,787.13
2028-06-19,2964,14,909.66
2028-06-20,9435,2,957.53
2028-06-21,9609,13,629.93
2028-06-22,3646,13,798.5
2028-06-23,7391,6,986.15
2028-06-24,4828,15,613.52
2028-06-25,2163,6,135.55
2028-06-26,8579,4,114.87
2028-06-27,3663,9,255.62
2028-06-28,1603,15,361.35
2028-06-29,8510,1,530.84
2028-06-30,7530,6,245.85
2028-07-01,8291,4,312.15
2028-07-02,7605,1,444.06
2028-07-03,7212,15,160.44
2028-07-04,6026,17,890.53
2028-07-05,7711,2,516.64
2028-07-06,1276,16,129.48
2028-07-07,3271,5,805.68
2028-07-08,3687,16,805.08
2028-07-09,2081,9,171.97
2028-07-10,7780,15,693.56
2028-07-11,8927,17,771.21
2028-07-12,5309,16,334.79
2028-07-13,1799,19,495.03
2028-07-14,1972,4,618.24
2028-07-15,7760,10,650.2
2028-07-16,4434,2,565.09
2028-07-17,9562,3,246.68
2028-07-18,3366,19,527.75
2028-07-19,1398,16,369.91
2028-07-20,3262,17,942.75
2028-07-21,4285,17,267.42
2028-07-22,8894,9,707.33
2028-07-23,8199,13,198.06
2028-07-24,8198,8,855.31
2028-07-25,3131,16,354.28
2028-07-26,9651,7,629.81
2028-07-27,7865,5,911.4
2028-07-28,4170,7,567.14
2028-07-29,7497,3,589.09
2028-07-30,2111,16,687.86
2028-07-31,8358,7,896.26
2028-08-01,9891,7,619.92
2028-08-02,5369,10,494.03
2028-08-03,4110,18,482.53
2028-08-04,2680,3,361.23
2028-08-05,4075,13,335.46
2028-08-06,4843,6,526.36
2028-08-07,1907,19,791.56
2028-08-08,7276,8,678.77
2028-08-09,6830,18,890.58
2028-08-10,7516,5,567.21
2028-08-11,3294,8,514.57
2028-08-12,2862,15,130.75
2028-08-13,3691,12,887.2
2028-08-14,9945,10,604.64
2028-08-15,8401,5,653.17
2028-08-16,3317,14,410.05
2028-08-17,6003,1,335.9
2028-08-18,6293,7,197.12
2028-08-19,8946,20,982.73
2028-08-20,1940,20,430.47
2028-08-21,2408,19,110.19
2028-08-22,6231,17,694.45
2028-08-23,8891,4,573.3
2028-08-24,4560,1,416.24
2028-08-25,3743,6,572.18
2028-08-26,5689,6,890.07
2028-08-27,3698,16,713.68
2028-08-28,1466,1,271.95
2028-08-29,8179,4,919.47
2028-08-30,8908,15,479.5
2028-08-31,4403,9,309.69
2028-09-01,8486,18,387.72
2028-09-02,9495,6,721.41
2028-09-03,9700,18,153.0
2028-09-04,5372,4,525.94
2028-09-05,7308,11,427.57
2028-09-06,5225,17,792.52
2028-09-07,6951,4,155.1
2028-09-08,4294,10,568.12
2028-09-09,1942,14,595.19
2028-09-10,9091,8,258.95
2028-09-11,4797,5,256.29
2028-09-12,7502,8,573.53
2028-09-13,8012,18,725.08
2028-09-14,6279,12,634.85
2028-09-15,3362,4,573.04
2028-09-16,4027,5,552.62
2028-09-17,9235,16,977.03
2028-09-18,1052,15,904.83
2028-09-19,5821,15,663.73
2028-09-20,5351,2,464.15
2028-09-21,1404,16,341.69
2028-09-22,9053,2,171.24
2028-09-23,7364,6,925.66
2028-09-24,1160,17,270.3
2028-09-25,6766,8,992.09
2028-09-26,6799,6,378.84
2028-09-27,1396,20,303.6
2028-09-28,7517,6,667.48
2028-09-29,4499,12,416.98
2028-09-30,2550,8,243.73
2028-10-01,6411,16,423.42
2028-10-02,5645,11,552.94
2028-10-03,1658,1,384.82
2028-10-04,7862,20,655.31
2028-10-05,6642,17,440.11
2028-10-06,8052,10,846.16
2028-10-07,9974,16,962.26
2028-10-08,4579,17,394.04
2028-10-09,1366,8,394.19
2028-10-10,2294,19,669.09
2028-10-11,8567,15,160.61
2028-10-12,5904,11,425.03
